person_participantID,date,activity_sum,activity_extreme_sum
fa10-01-53,10/24/2010,548,313
fa10-01-53,10/25/2010,487,394
fa10-01-53,10/26/2010,598,524
fa10-01-53,10/27/2010,299,260
fa10-01-53,10/28/2010,213,287
fa10-01-53,10/29/2010,682,446
fa10-01-53,10/30/2010,936,653
fa10-01-53,10/31/2010,280,124
sp10-01-06,10/15/2010,275,250
sp10-01-06,10/16/2010,418,511
sp10-01-06,10/17/2010,484,170
sp10-01-06,10/18/2010,145,131
sp10-01-06,10/19/2010,404,143
sp10-01-06,10/20/2010,212,156
sp10-01-06,10/21/2010,97,77
sp10-01-06,10/22/2010,264,303
sp10-01-06,10/23/2010,776,679
sp10-01-06,10/24/2010,308,231
sp10-01-06,10/25/2010,683,391
sp10-01-06,10/26/2010,491,382
sp10-01-06,10/27/2010,236,194
sp10-01-06,10/28/2010,841,615
sp10-01-06,10/29/2010,1356,1054
sp10-01-06,10/30/2010,924,839
sp10-01-06,10/31/2010,793,1037
fa10-01-21,10/5/2010,2180,4110
fa10-01-21,10/6/2010,1867,945
fa10-01-21,10/7/2010,1393,1091
fa10-01-21,10/8/2010,901,1423
fa10-01-21,10/9/2010,356,559
fa10-01-21,10/10/2010,584,916
fa10-01-21,10/11/2010,1288,1342
fa10-01-21,10/12/2010,1033,990
fa10-01-21,10/13/2010,560,673
fa10-01-21,10/14/2010,801,1143
fa10-01-21,10/15/2010,798,962
fa10-01-21,10/16/2010,398,778
fa10-01-21,10/17/2010,556,682
fa10-01-21,10/18/2010,941,478
fa10-01-21,10/19/2010,588,950
fa10-01-21,10/20/2010,934,852
fa10-01-21,10/21/2010,641,1007
fa10-01-21,10/22/2010,1180,1271
fa10-01-21,10/23/2010,1033,1009
fa10-01-21,10/24/2010,1208,1255
fa10-01-21,10/25/2010,566,773
fa10-01-21,10/26/2010,715,818
fa10-01-21,10/27/2010,573,781
fa10-01-21,10/28/2010,389,398
fa10-01-21,10/29/2010,227,281
fa10-01-21,10/30/2010,371,295
fa10-01-21,10/31/2010,229,533
fa10-01-28,10/5/2010,31,30
fa10-01-28,10/6/2010,102,70
fa10-01-28,10/7/2010,1422,2027
fa10-01-28,10/8/2010,923,560
fa10-01-28,10/9/2010,9,9
fa10-01-28,10/10/2010,661,1236
fa10-01-28,10/11/2010,391,940
fa10-01-28,10/12/2010,55,62
fa10-01-28,10/13/2010,7,13
fa10-01-28,10/14/2010,374,543
fa10-01-28,10/15/2010,396,382
fa10-01-28,10/16/2010,873,875
fa10-01-28,10/17/2010,658,877
fa10-01-28,10/18/2010,505,598
fa10-01-28,10/19/2010,653,626
fa10-01-28,10/20/2010,241,689
fa10-01-28,10/21/2010,364,318
fa10-01-28,10/22/2010,565,384
fa10-01-28,10/23/2010,482,880
fa10-01-28,10/24/2010,596,562
fa10-01-28,10/25/2010,270,395
fa10-01-28,10/26/2010,209,471
fa10-01-28,10/27/2010,5,34
fa10-01-28,10/28/2010,400,959
fa10-01-28,10/29/2010,368,592
fa10-01-28,10/30/2010,2,9
fa10-01-28,10/31/2010,602,756
sp10-01-24,10/7/2010,1029,745
sp10-01-24,10/8/2010,1045,979
sp10-01-24,10/9/2010,1192,1147
sp10-01-24,10/10/2010,2201,853
sp10-01-24,10/11/2010,770,289
sp10-01-24,10/12/2010,447,791
sp10-01-24,10/13/2010,370,403
sp10-01-24,10/14/2010,313,356
sp10-01-24,10/15/2010,48,192
sp10-01-24,10/16/2010,843,583
sp10-01-24,10/17/2010,442,453
sp10-01-24,10/18/2010,993,747
sp10-01-24,10/19/2010,567,958
sp10-01-24,10/20/2010,875,855
sp10-01-24,10/21/2010,1010,772
sp10-01-24,10/22/2010,1184,826
sp10-01-24,10/23/2010,1257,519
sp10-01-24,10/24/2010,276,144
sp10-01-24,10/25/2010,614,912
sp10-01-24,10/26/2010,485,652
sp10-01-24,10/27/2010,784,355
sp10-01-24,10/28/2010,357,469
sp10-01-24,10/29/2010,544,573
sp10-01-24,10/30/2010,803,682
sp10-01-24,10/31/2010,733,381
fa10-01-03,10/13/2010,12,3
fa10-01-03,10/14/2010,360,367
fa10-01-03,10/15/2010,727,353
fa10-01-03,10/16/2010,778,285
fa10-01-03,10/17/2010,845,406
fa10-01-03,10/18/2010,629,401
fa10-01-03,10/19/2010,543,572
fa10-01-03,10/20/2010,407,255
fa10-01-03,10/21/2010,410,433
fa10-01-03,10/22/2010,761,280
fa10-01-03,10/23/2010,300,138
fa10-01-03,10/24/2010,86,62
fa10-01-03,10/25/2010,0,6
fa10-01-03,10/26/2010,246,342
fa10-01-03,10/27/2010,270,205
fa10-01-03,10/28/2010,51,10
fa10-01-03,10/29/2010,524,301
fa10-01-03,10/30/2010,684,219
fa10-01-03,10/31/2010,1102,388
fa10-01-11,10/7/2010,922,509
fa10-01-11,10/8/2010,661,676
fa10-01-11,10/9/2010,727,784
fa10-01-11,10/10/2010,201,89
fa10-01-11,10/11/2010,259,128
fa10-01-11,10/12/2010,669,569
fa10-01-11,10/13/2010,593,239
fa10-01-11,10/14/2010,500,278
fa10-01-11,10/15/2010,349,347
fa10-01-11,10/16/2010,237,254
fa10-01-11,10/17/2010,197,161
fa10-01-11,10/18/2010,437,266
fa10-01-11,10/19/2010,272,185
fa10-01-11,10/20/2010,186,150
fa10-01-11,10/21/2010,623,320
fa10-01-11,10/22/2010,345,225
fa10-01-11,10/23/2010,38,68
fa10-01-11,10/24/2010,242,174
fa10-01-11,10/25/2010,474,378
fa10-01-11,10/26/2010,252,296
fa10-01-11,10/27/2010,469,471
fa10-01-11,10/28/2010,758,514
fa10-01-11,10/29/2010,1072,409
fa10-01-11,10/30/2010,132,190
fa10-01-11,10/31/2010,250,113
sp10-01-25,10/5/2010,954,52941
sp10-01-25,10/6/2010,6412,60463
sp10-01-25,10/7/2010,7354,59318
sp10-01-25,10/8/2010,506,17804
sp10-01-25,10/9/2010,1155,457
sp10-01-25,10/10/2010,131,22
sp10-01-25,10/11/2010,1054,263
sp10-01-25,10/12/2010,779,288
sp10-01-25,10/13/2010,1051,794
sp10-01-25,10/14/2010,663,374
sp10-01-25,10/15/2010,466,404
sp10-01-25,10/16/2010,751,406
sp10-01-25,10/17/2010,255,336
sp10-01-25,10/18/2010,878,605
sp10-01-25,10/19/2010,1157,861
sp10-01-25,10/20/2010,471,166
sp10-01-25,10/21/2010,955,468
sp10-01-25,10/22/2010,1206,379
sp10-01-25,10/23/2010,908,373
sp10-01-25,10/24/2010,577,205
sp10-01-25,10/25/2010,1246,577
sp10-01-25,10/26/2010,419,136
sp10-01-25,10/27/2010,639,307
sp10-01-25,10/28/2010,964,519
sp10-01-25,10/29/2010,126,59
sp10-01-25,10/30/2010,853,505
sp10-01-25,10/31/2010,630,296
fa10-01-32,10/15/2010,12,7
fa10-01-32,10/16/2010,2,3
fa10-01-32,10/17/2010,4,0
fa10-01-32,10/18/2010,117,28
fa10-01-32,10/25/2010,544,1256
fa10-01-32,10/26/2010,1940,2579
fa10-01-32,10/27/2010,98,352
fa10-01-32,10/28/2010,1231,2498
fa10-01-32,10/29/2010,548,293
fa10-01-32,10/30/2010,2236,3802
fa10-01-32,10/31/2010,269,587
sp10-01-34,10/7/2010,284,452
sp10-01-34,10/8/2010,185,353
sp10-01-34,10/9/2010,349,1122
sp10-01-34,10/10/2010,465,333
sp10-01-34,10/11/2010,40,200
sp10-01-34,10/12/2010,286,677
sp10-01-34,10/13/2010,238,522
sp10-01-34,10/14/2010,218,451
sp10-01-34,10/15/2010,751,774
sp10-01-34,10/16/2010,354,217
sp10-01-34,10/17/2010,102,235
sp10-01-34,10/18/2010,173,432
sp10-01-34,10/19/2010,101,227
sp10-01-34,10/20/2010,137,437
sp10-01-34,10/21/2010,184,595
sp10-01-34,10/22/2010,193,541
sp10-01-34,10/23/2010,128,164
sp10-01-34,10/24/2010,35,229
sp10-01-34,10/25/2010,228,288
sp10-01-34,10/26/2010,151,227
sp10-01-34,10/27/2010,465,541
sp10-01-34,10/28/2010,73,346
sp10-01-34,10/29/2010,260,550
sp10-01-34,10/30/2010,303,193
sp10-01-34,10/31/2010,200,339
sp10-01-13,10/7/2010,380,277
sp10-01-13,10/8/2010,168,55
sp10-01-13,10/9/2010,404,251
sp10-01-13,10/10/2010,30,18
sp10-01-13,10/11/2010,14,17
sp10-01-13,10/12/2010,1024,626
sp10-01-13,10/13/2010,295,380
sp10-01-13,10/14/2010,284,492
sp10-01-13,10/15/2010,266,231
sp10-01-13,10/16/2010,1101,430
sp10-01-13,10/17/2010,1763,454
sp10-01-13,10/18/2010,289,378
sp10-01-13,10/19/2010,667,599
sp10-01-13,10/20/2010,39,33
sp10-01-13,10/21/2010,190,307
sp10-01-13,10/22/2010,244,259
sp10-01-13,10/23/2010,249,200
sp10-01-13,10/24/2010,12,2
sp10-01-13,10/25/2010,33,15
sp10-01-13,10/26/2010,215,215
sp10-01-13,10/27/2010,430,561
sp10-01-13,10/28/2010,31,6
sp10-01-13,10/29/2010,188,137
sp10-01-13,10/30/2010,28,24
sp10-01-13,10/31/2010,225,261
fa10-01-48,10/5/2010,844,390
fa10-01-48,10/6/2010,1803,597
fa10-01-48,10/7/2010,1495,757
fa10-01-48,10/8/2010,760,408
fa10-01-48,10/9/2010,698,1173
fa10-01-48,10/10/2010,121,66
fa10-01-48,10/11/2010,80,42
fa10-01-48,10/12/2010,459,80
fa10-01-48,10/13/2010,901,366
fa10-01-48,10/14/2010,269,191
fa10-01-48,10/15/2010,575,433
fa10-01-48,10/16/2010,348,273
fa10-01-48,10/17/2010,376,215
fa10-01-48,10/18/2010,950,361
fa10-01-48,10/19/2010,177,219
fa10-01-48,10/20/2010,414,197
fa10-01-48,10/21/2010,1059,691
fa10-01-48,10/22/2010,561,367
fa10-01-48,10/23/2010,4,1
fa10-01-48,10/25/2010,0,10
fa10-01-48,10/26/2010,462,403
fa10-01-48,10/27/2010,611,221
fa10-01-48,10/28/2010,694,383
fa10-01-48,10/29/2010,530,262
fa10-01-48,10/30/2010,245,87
fa10-01-48,10/31/2010,62,40
sp10-01-44,10/6/2010,108,29
sp10-01-44,10/7/2010,1067,553
sp10-01-44,10/8/2010,890,1007
sp10-01-44,10/9/2010,411,646
sp10-01-44,10/10/2010,342,260
sp10-01-44,10/11/2010,89,452
sp10-01-44,10/12/2010,278,1005
sp10-01-44,10/13/2010,235,427
sp10-01-44,10/14/2010,199,359
sp10-01-44,10/15/2010,229,225
sp10-01-44,10/16/2010,476,649
sp10-01-44,10/17/2010,135,227
sp10-01-44,10/18/2010,214,382
sp10-01-44,10/19/2010,350,617
sp10-01-44,10/20/2010,313,585
sp10-01-44,10/21/2010,248,713
sp10-01-44,10/22/2010,682,592
sp10-01-44,10/23/2010,362,226
sp10-01-44,10/24/2010,331,391
sp10-01-44,10/25/2010,184,704
sp10-01-44,10/26/2010,403,728
sp10-01-44,10/27/2010,191,491
sp10-01-44,10/28/2010,126,439
sp10-01-44,10/29/2010,431,415
sp10-01-44,10/30/2010,57,299
sp10-01-44,10/31/2010,15,31
fa10-01-13,10/6/2010,21,10
fa10-01-13,10/7/2010,273,373
fa10-01-13,10/8/2010,730,730
fa10-01-13,10/9/2010,1135,693
fa10-01-13,10/10/2010,477,828
fa10-01-13,10/11/2010,1089,690
fa10-01-13,10/12/2010,859,479
fa10-01-13,10/13/2010,511,543
fa10-01-13,10/14/2010,55,132
fa10-01-13,10/15/2010,304,360
fa10-01-13,10/16/2010,56,188
fa10-01-13,10/17/2010,357,304
fa10-01-13,10/18/2010,1,45
fa10-01-13,10/19/2010,212,295
fa10-01-13,10/20/2010,251,418
fa10-01-13,10/21/2010,289,428
fa10-01-13,10/22/2010,562,491
fa10-01-13,10/23/2010,722,415
fa10-01-13,10/24/2010,325,320
fa10-01-13,10/25/2010,410,395
fa10-01-13,10/26/2010,61,194
fa10-01-13,10/27/2010,390,449
fa10-01-13,10/28/2010,133,257
fa10-01-13,10/29/2010,396,381
fa10-01-13,10/30/2010,598,421
fa10-01-13,10/31/2010,164,204
sp10-01-45,10/6/2010,0,7
sp10-01-45,10/7/2010,1433,440
sp10-01-45,10/8/2010,2566,424
sp10-01-45,10/9/2010,1172,811
sp10-01-45,10/10/2010,2435,858
sp10-01-45,10/11/2010,620,348
sp10-01-45,10/12/2010,514,445
sp10-01-45,10/13/2010,112,281
sp10-01-45,10/14/2010,551,233
sp10-01-45,10/15/2010,374,397
sp10-01-45,10/16/2010,218,307
sp10-01-45,10/17/2010,240,200
sp10-01-45,10/18/2010,354,409
sp10-01-45,10/19/2010,232,201
sp10-01-45,10/20/2010,632,386
sp10-01-45,10/21/2010,345,332
sp10-01-45,10/22/2010,282,309
sp10-01-45,10/23/2010,708,351
sp10-01-45,10/24/2010,248,289
sp10-01-45,10/25/2010,237,236
sp10-01-45,10/26/2010,197,242
sp10-01-45,10/27/2010,236,273
sp10-01-45,10/28/2010,320,364
sp10-01-45,10/29/2010,456,370
sp10-01-45,10/30/2010,15,190
sp10-01-45,10/31/2010,12,225
fa10-01-60,10/13/2010,135,18
fa10-01-60,10/14/2010,505,303
fa10-01-60,10/15/2010,135,26
fa10-01-60,10/16/2010,95,315
fa10-01-60,10/17/2010,112,124
fa10-01-60,10/18/2010,88,352
fa10-01-60,10/19/2010,186,311
fa10-01-60,10/20/2010,205,101
fa10-01-60,10/21/2010,230,248
fa10-01-60,10/22/2010,282,233
fa10-01-60,10/23/2010,43,130
fa10-01-60,10/24/2010,405,401
fa10-01-60,10/25/2010,217,240
fa10-01-60,10/26/2010,140,285
fa10-01-60,10/28/2010,0,0
fa10-01-60,10/29/2010,0,2
fa10-01-60,10/30/2010,584,780
fa10-01-60,10/31/2010,407,122
sp10-01-31,10/7/2010,586,627
sp10-01-31,10/8/2010,2508,1197
sp10-01-31,10/9/2010,1401,1299
sp10-01-31,10/10/2010,2300,716
sp10-01-31,10/11/2010,508,764
sp10-01-31,10/12/2010,622,587
sp10-01-31,10/13/2010,580,511
sp10-01-31,10/14/2010,178,506
sp10-01-31,10/15/2010,350,404
sp10-01-31,10/16/2010,235,293
sp10-01-31,10/17/2010,347,400
sp10-01-31,10/18/2010,242,488
sp10-01-31,10/19/2010,472,652
sp10-01-31,10/20/2010,450,502
sp10-01-31,10/21/2010,421,588
sp10-01-31,10/22/2010,181,296
sp10-01-31,10/23/2010,485,544
sp10-01-31,10/24/2010,433,303
sp10-01-31,10/25/2010,407,555
sp10-01-31,10/26/2010,177,351
sp10-01-31,10/27/2010,256,490
sp10-01-31,10/28/2010,58,144
sp10-01-31,10/29/2010,411,474
sp10-01-31,10/30/2010,370,546
sp10-01-31,10/31/2010,526,483
sp10-01-42,10/7/2010,469,273
sp10-01-42,10/8/2010,52,149
fa10-01-37,10/7/2010,253,110
fa10-01-37,10/8/2010,393,214
fa10-01-37,10/9/2010,860,334
fa10-01-37,10/10/2010,2227,2913
fa10-01-37,10/11/2010,1060,704
fa10-01-37,10/12/2010,1335,1675
fa10-01-37,10/13/2010,1,0
fa10-01-37,10/14/2010,326,210
fa10-01-37,10/15/2010,1301,845
fa10-01-37,10/16/2010,489,280
fa10-01-37,10/17/2010,444,209
fa10-01-37,10/18/2010,100,86
fa10-01-37,10/19/2010,72,58
fa10-01-37,10/23/2010,500,225
fa10-01-37,10/24/2010,1622,528
fa10-01-37,10/25/2010,793,509
fa10-01-37,10/26/2010,417,284
fa10-01-37,10/27/2010,756,504
fa10-01-37,10/28/2010,5,0
fa10-01-37,10/29/2010,502,242
fa10-01-37,10/30/2010,1,0
fa10-01-37,10/31/2010,0,2
sp10-01-41,10/7/2010,1153,372
sp10-01-41,10/8/2010,1015,578
sp10-01-41,10/9/2010,2386,1607
sp10-01-41,10/10/2010,1074,673
sp10-01-41,10/11/2010,771,596
sp10-01-41,10/12/2010,1830,946
sp10-01-41,10/13/2010,518,395
sp10-01-41,10/14/2010,821,558
sp10-01-41,10/15/2010,574,393
sp10-01-41,10/16/2010,895,506
sp10-01-41,10/17/2010,288,224
sp10-01-41,10/18/2010,672,484
sp10-01-41,10/19/2010,997,397
sp10-01-41,10/20/2010,820,368
sp10-01-41,10/21/2010,1197,465
sp10-01-41,10/22/2010,800,416
sp10-01-41,10/23/2010,707,448
sp10-01-41,10/24/2010,382,353
sp10-01-41,10/25/2010,1319,565
sp10-01-41,10/26/2010,1349,585
sp10-01-41,10/27/2010,796,486
sp10-01-41,10/28/2010,926,790
sp10-01-41,10/29/2010,715,499
sp10-01-41,10/30/2010,844,611
sp10-01-41,10/31/2010,504,323
fa10-01-14,10/6/2010,0,10
fa10-01-14,10/7/2010,120,174
fa10-01-14,10/8/2010,601,313
fa10-01-14,10/9/2010,1313,378
fa10-01-14,10/10/2010,246,253
fa10-01-14,10/11/2010,810,354
fa10-01-14,10/12/2010,281,217
fa10-01-14,10/13/2010,565,422
fa10-01-14,10/14/2010,253,465
fa10-01-14,10/15/2010,67,199
fa10-01-14,10/16/2010,135,188
fa10-01-14,10/17/2010,77,209
fa10-01-14,10/18/2010,219,200
fa10-01-14,10/19/2010,597,400
fa10-01-14,10/20/2010,263,241
fa10-01-14,10/21/2010,270,268
fa10-01-14,10/22/2010,71,194
fa10-01-14,10/23/2010,665,292
fa10-01-14,10/24/2010,55,198
fa10-01-14,10/25/2010,1043,412
fa10-01-14,10/26/2010,185,429
fa10-01-14,10/27/2010,80,230
fa10-01-14,10/28/2010,83,187
fa10-01-14,10/29/2010,528,445
fa10-01-14,10/30/2010,210,269
fa10-01-14,10/31/2010,63,183
fa10-01-49,10/6/2010,1492,453
fa10-01-49,10/8/2010,161,71
fa10-01-49,10/9/2010,87,28
fa10-01-49,10/10/2010,862,2080
fa10-01-49,10/11/2010,68,39
fa10-01-49,10/12/2010,285,713
fa10-01-49,10/13/2010,276,431
fa10-01-49,10/14/2010,240,325
fa10-01-49,10/15/2010,257,121
fa10-01-49,10/16/2010,24,29
fa10-01-49,10/17/2010,137,64
fa10-01-49,10/18/2010,9,29
fa10-01-49,10/19/2010,64,30
fa10-01-49,10/20/2010,258,231
fa10-01-49,10/21/2010,370,391
fa10-01-49,10/22/2010,746,403
fa10-01-49,10/23/2010,892,504
fa10-01-49,10/24/2010,452,230
fa10-01-49,10/25/2010,153,151
fa10-01-49,10/27/2010,1,5
fa10-01-49,10/28/2010,361,267
fa10-01-49,10/29/2010,293,264
fa10-01-49,10/30/2010,375,191
fa10-01-49,10/31/2010,236,418
sp10-01-07,10/7/2010,593,503
sp10-01-07,10/8/2010,740,850
sp10-01-07,10/9/2010,1420,568
sp10-01-07,10/10/2010,702,105
sp10-01-07,10/11/2010,1919,501
sp10-01-07,10/12/2010,810,747
sp10-01-07,10/13/2010,431,557
sp10-01-07,10/14/2010,612,466
sp10-01-07,10/15/2010,808,731
sp10-01-07,10/16/2010,951,355
sp10-01-07,10/17/2010,416,230
sp10-01-07,10/18/2010,475,321
sp10-01-07,10/19/2010,952,584
sp10-01-07,10/20/2010,843,343
sp10-01-07,10/21/2010,289,276
sp10-01-07,10/22/2010,348,426
sp10-01-07,10/23/2010,636,804
sp10-01-07,10/24/2010,416,520
sp10-01-07,10/25/2010,382,681
sp10-01-07,10/26/2010,64,102
sp10-01-07,10/27/2010,210,136
sp10-01-07,10/28/2010,377,333
sp10-01-07,10/29/2010,473,286
sp10-01-07,10/30/2010,487,304
sp10-01-07,10/31/2010,681,346
sp10-01-12,10/12/2010,3,19
sp10-01-12,10/13/2010,166,229
sp10-01-12,10/14/2010,175,111
sp10-01-12,10/15/2010,75,41
sp10-01-12,10/16/2010,738,437
sp10-01-12,10/17/2010,366,165
sp10-01-12,10/18/2010,22,7
sp10-01-12,10/19/2010,15,46
sp10-01-12,10/20/2010,157,78
sp10-01-12,10/21/2010,0,5
sp10-01-12,10/25/2010,223,124
sp10-01-12,10/26/2010,143,214
sp10-01-12,10/27/2010,22,55
sp10-01-12,10/28/2010,651,550
sp10-01-12,10/29/2010,595,644
sp10-01-12,10/30/2010,1133,1011
sp10-01-12,10/31/2010,148,292
fa10-01-73,10/9/2010,208,137
fa10-01-73,10/10/2010,419,131
fa10-01-73,10/11/2010,821,362
fa10-01-73,10/12/2010,692,640
fa10-01-73,10/13/2010,424,358
fa10-01-73,10/14/2010,383,424
fa10-01-73,10/15/2010,702,521
fa10-01-73,10/16/2010,574,185
fa10-01-73,10/17/2010,378,216
fa10-01-73,10/18/2010,780,907
fa10-01-73,10/19/2010,628,465
fa10-01-73,10/20/2010,586,566
fa10-01-73,10/21/2010,620,749
fa10-01-73,10/22/2010,341,538
fa10-01-73,10/23/2010,1054,623
fa10-01-73,10/24/2010,371,126
fa10-01-73,10/25/2010,629,654
fa10-01-73,10/26/2010,434,340
fa10-01-73,10/27/2010,209,205
fa10-01-73,10/28/2010,549,298
fa10-01-73,10/29/2010,641,421
fa10-01-73,10/30/2010,447,904
fa10-01-73,10/31/2010,253,142
sp10-01-22,10/7/2010,331,229
sp10-01-22,10/8/2010,155,110
sp10-01-22,10/11/2010,777,30
sp10-01-22,10/12/2010,267,175
sp10-01-22,10/13/2010,24,49
sp10-01-22,10/14/2010,345,139
sp10-01-22,10/15/2010,555,367
sp10-01-22,10/16/2010,293,156
sp10-01-22,10/17/2010,497,168
sp10-01-22,10/18/2010,374,405
sp10-01-22,10/19/2010,574,343
sp10-01-22,10/20/2010,755,464
sp10-01-22,10/21/2010,1511,1037
sp10-01-22,10/22/2010,1441,1054
sp10-01-22,10/23/2010,714,398
sp10-01-22,10/24/2010,366,130
sp10-01-22,10/25/2010,499,453
sp10-01-22,10/26/2010,153,91
sp10-01-22,10/27/2010,289,228
sp10-01-22,10/28/2010,710,296
sp10-01-22,10/29/2010,730,302
sp10-01-22,10/30/2010,12,32
sp10-01-22,10/31/2010,285,118
fa10-01-38,10/7/2010,256,24
fa10-01-38,10/8/2010,1198,1555
fa10-01-38,10/9/2010,1448,200
fa10-01-38,10/10/2010,1983,1057
fa10-01-38,10/11/2010,473,231
fa10-01-38,10/12/2010,620,344
fa10-01-38,10/13/2010,1212,402
fa10-01-38,10/14/2010,1714,538
fa10-01-38,10/15/2010,876,607
fa10-01-38,10/16/2010,258,307
fa10-01-38,10/17/2010,257,85
fa10-01-38,10/18/2010,592,199
fa10-01-38,10/19/2010,400,83
fa10-01-38,10/20/2010,914,819
fa10-01-38,10/21/2010,796,289
fa10-01-38,10/22/2010,1219,646
fa10-01-38,10/23/2010,282,661
fa10-01-38,10/24/2010,268,89
fa10-01-38,10/25/2010,405,139
fa10-01-38,10/26/2010,255,100
fa10-01-38,10/27/2010,471,107
fa10-01-38,10/28/2010,682,347
fa10-01-38,10/29/2010,428,128
fa10-01-38,10/30/2010,735,702
fa10-01-38,10/31/2010,615,315
fa10-01-01,10/17/2010,29,7
fa10-01-01,10/18/2010,787,409
fa10-01-01,10/19/2010,1100,686
fa10-01-01,10/20/2010,1056,609
fa10-01-01,10/21/2010,745,898
fa10-01-01,10/22/2010,1362,812
fa10-01-01,10/23/2010,1244,798
fa10-01-01,10/24/2010,1502,1393
fa10-01-01,10/25/2010,622,367
fa10-01-01,10/26/2010,570,527
fa10-01-01,10/27/2010,378,340
fa10-01-01,10/28/2010,573,408
fa10-01-01,10/29/2010,381,496
fa10-01-01,10/30/2010,790,500
fa10-01-01,10/31/2010,1021,627
sp10-01-46,10/7/2010,180,152
sp10-01-46,10/8/2010,183,224
sp10-01-46,10/9/2010,58,213
sp10-01-46,10/10/2010,114,204
sp10-01-46,10/11/2010,81,168
sp10-01-46,10/12/2010,175,275
sp10-01-46,10/13/2010,455,324
sp10-01-46,10/14/2010,402,343
sp10-01-46,10/15/2010,129,231
sp10-01-46,10/16/2010,138,228
sp10-01-46,10/17/2010,274,354
sp10-01-46,10/18/2010,157,200
sp10-01-46,10/19/2010,261,204
sp10-01-46,10/20/2010,301,291
sp10-01-46,10/21/2010,323,420
sp10-01-46,10/22/2010,160,248
sp10-01-46,10/23/2010,805,388
sp10-01-46,10/24/2010,219,209
sp10-01-46,10/25/2010,298,274
sp10-01-46,10/26/2010,331,289
sp10-01-46,10/27/2010,102,262
sp10-01-46,10/28/2010,176,465
sp10-01-46,10/29/2010,630,446
sp10-01-46,10/30/2010,438,551
sp10-01-46,10/31/2010,258,325
sp10-01-08,10/7/2010,94,17
sp10-01-08,10/8/2010,877,836
sp10-01-08,10/9/2010,488,149
sp10-01-08,10/10/2010,753,241
sp10-01-08,10/11/2010,3804,1667
sp10-01-08,10/12/2010,933,569
sp10-01-08,10/13/2010,609,440
sp10-01-08,10/14/2010,157,50
sp10-01-08,10/15/2010,930,825
sp10-01-08,10/16/2010,312,94
sp10-01-08,10/17/2010,1558,1272
sp10-01-08,10/18/2010,745,367
sp10-01-08,10/19/2010,312,45
sp10-01-08,10/20/2010,90,102
sp10-01-08,10/21/2010,93,81
sp10-01-08,10/22/2010,546,454
sp10-01-08,10/23/2010,608,982
sp10-01-08,10/24/2010,262,402
sp10-01-08,10/25/2010,487,334
sp10-01-08,10/26/2010,341,628
sp10-01-08,10/27/2010,571,298
sp10-01-08,10/28/2010,414,225
sp10-01-08,10/29/2010,350,243
sp10-01-08,10/30/2010,293,99
sp10-01-08,10/31/2010,443,196
fa10-01-19,10/9/2010,512,85
fa10-01-19,10/10/2010,584,416
fa10-01-19,10/11/2010,599,1573
fa10-01-19,10/12/2010,1413,1637
fa10-01-19,10/13/2010,464,220
fa10-01-19,10/14/2010,401,397
fa10-01-19,10/15/2010,452,472
fa10-01-19,10/16/2010,818,772
fa10-01-19,10/17/2010,575,647
fa10-01-19,10/18/2010,612,592
fa10-01-19,10/19/2010,468,377
fa10-01-19,10/20/2010,351,350
fa10-01-19,10/21/2010,480,250
fa10-01-19,10/22/2010,733,818
fa10-01-19,10/23/2010,764,781
fa10-01-19,10/24/2010,104,10
fa10-01-19,10/25/2010,229,199
fa10-01-19,10/26/2010,351,461
fa10-01-19,10/27/2010,531,579
fa10-01-19,10/28/2010,345,216
fa10-01-19,10/29/2010,776,738
fa10-01-19,10/30/2010,707,696
fa10-01-19,10/31/2010,788,1054
sp10-01-49,10/8/2010,1026,1070
sp10-01-49,10/9/2010,1019,637
sp10-01-49,10/10/2010,473,386
sp10-01-49,10/11/2010,502,503
sp10-01-49,10/12/2010,342,435
sp10-01-49,10/13/2010,171,234
sp10-01-49,10/14/2010,788,500
sp10-01-49,10/15/2010,869,783
sp10-01-49,10/16/2010,892,239
sp10-01-49,10/17/2010,453,216
sp10-01-49,10/18/2010,526,702
sp10-01-49,10/19/2010,87,138
sp10-01-49,10/20/2010,531,891
sp10-01-49,10/21/2010,330,361
sp10-01-49,10/22/2010,172,168
sp10-01-49,10/23/2010,76,99
sp10-01-49,10/24/2010,323,556
sp10-01-49,10/25/2010,85,167
sp10-01-49,10/26/2010,166,727
sp10-01-49,10/27/2010,466,486
sp10-01-49,10/28/2010,536,299
sp10-01-49,10/29/2010,424,536
sp10-01-49,10/30/2010,159,245
sp10-01-49,10/31/2010,377,462
sp10-01-40,10/5/2010,423,385
sp10-01-40,10/6/2010,473,519
sp10-01-40,10/7/2010,451,448
sp10-01-40,10/8/2010,521,442
sp10-01-40,10/9/2010,3805,1446
sp10-01-40,10/10/2010,557,263
sp10-01-40,10/11/2010,632,623
sp10-01-40,10/12/2010,569,627
sp10-01-40,10/13/2010,497,460
sp10-01-40,10/14/2010,121,343
sp10-01-40,10/15/2010,418,375
sp10-01-40,10/16/2010,212,328
sp10-01-40,10/17/2010,457,754
sp10-01-40,10/18/2010,315,402
sp10-01-40,10/19/2010,121,191
sp10-01-40,10/20/2010,334,440
sp10-01-40,10/21/2010,379,361
sp10-01-40,10/22/2010,332,441
sp10-01-40,10/23/2010,528,450
sp10-01-40,10/24/2010,398,200
sp10-01-40,10/25/2010,224,151
